brand,SSD.cp,HDD.cp,RAM.cp,CPU.com,CPU.av,core num,screen size,resolution,DDR,SSD.kind,GPU.com,GPU.av,VRAM,HDMI,USB num,num keypad,weight,thickness,multireader,battery,operating system,price,buble
8,256,0,16,1,7989,4,14.0,1,1,2,0,1057,0,1,2,0,1.0,16.5,1,72.0,3,1440000,1.0
13,256,0,8,1,7989,4,15.0,1,2,3,2,2204,2,0,2,0,1.56,16.9,1,54.0,3,1647000,1.0
13,512,0,8,1,7989,4,15.0,1,2,3,2,2204,2,0,2,0,1.56,16.9,1,54.0,3,1698000,2.0
13,1024,0,8,1,7989,4,15.0,1,2,3,2,2204,2,0,2,0,1.56,16.9,1,54.0,3,1825000,2.0
13,2048,0,8,1,7989,4,15.0,1,2,3,2,2204,2,0,2,0,1.56,16.9,1,54.0,3,2188000,2.0
9,256,0,8,1,8942,4,15.6,1,1,3,2,4727,4,1,3,0,1.6,15.9,1,82.0,0,1280000,0.0
9,256,0,8,1,13723,6,17.3,1,1,3,2,12907,6,1,3,0,2.2,18.95,1,82.0,0,1984000,1.0
8,256,0,8,1,7989,4,14.0,1,1,2,0,1057,0,1,2,0,1.0,16.5,1,72.0,0,1271000,1.0
8,512,0,8,1,7989,4,14.0,1,1,2,0,1057,0,1,2,0,1.0,16.5,1,72.0,0,1266000,2.0
8,1024,0,8,1,7989,4,14.0,1,1,2,0,1057,0,1,2,0,1.0,16.5,1,72.0,0,1381000,2.0
8,256,0,16,1,7989,4,14.0,1,1,2,0,1057,0,1,2,0,1.0,16.5,1,72.0,0,1305000,2.0
8,512,0,16,1,7989,4,14.0,1,1,2,0,1057,0,1,2,0,1.0,16.5,1,72.0,0,1370000,2.0
8,1024,0,16,1,7989,4,14.0,1,1,2,0,1057,0,1,2,0,1.0,16.5,1,72.0,0,1554000,2.0
8,128,0,4,1,8473,2,15.6,0,1,2,0,1057,0,1,2,0,1.89,20.9,1,53.1,0,520000,2.0
3,256,0,8,1,7989,4,15.6,1,1,3,2,2204,2,1,3,0,1.8,18.0,1,42.0,0,734000,2.0
3,512,0,8,1,7989,4,15.6,1,1,3,2,2204,2,1,3,0,1.8,18.0,1,42.0,0,816000,2.0
8,512,0,16,1,8942,4,17.0,2,1,2,0,1057,0,1,3,0,1.34,17.4,1,72.0,3,12520,2.0
8,1024,0,16,1,8942,4,17.0,2,1,2,0,1057,0,1,3,0,1.34,17.4,1,72.0,3,2188000,1.0
8,2048,0,16,1,8942,4,17.0,2,1,2,0,1057,0,1,3,0,1.34,17.4,1,72.0,3,2357000,2.0
8,3072,0,16,1,8942,4,17.0,2,1,2,0,1057,0,1,3,0,1.34,17.4,1,72.0,3,2979000,0.0
8,640,0,16,1,8942,4,17.0,2,1,2,0,1057,0,1,3,0,1.34,17.4,1,72.0,3,2100000,0.0
8,768,0,16,1,8942,4,17.0,2,1,2,0,1057,0,1,3,0,1.34,17.4,1,72.0,3,2128000,0.0
8,1024,0,16,1,8942,4,17.0,2,1,2,0,1057,0,1,3,0,1.34,17.4,1,72.0,3,2168000,1.0
8,1536,0,16,1,8942,4,17.0,2,1,2,0,1057,0,1,3,0,1.34,17.4,1,72.0,3,2292000,1.0
9,256,0,8,1,12454,6,15.6,1,1,3,2,7863,6,1,2,0,1.8,17.9,0,82.0,0,1280000,2.0
6,256,0,8,0,12285,4,15.6,1,1,3,1,1669,0,1,2,1,1.85,22.5,0,41.0,0,619000,2.0
3,128,0,4,1,1438,2,15.6,1,1,2,0,363,0,1,2,1,1.75,21.9,0,33.0,0,268000,2.0
3,256,0,4,1,1438,2,15.6,1,1,2,0,363,0,1,2,1,1.75,21.9,0,33.0,0,308000,2.0
17,512,0,16,1,13723,6,17.3,1,1,3,2,14170,8,1,3,0,2.5,27.5,1,46.74,0,2052000,1.0
13,512,0,16,1,12454,6,15.6,1,1,3,2,9096,6,1,3,0,2.4,17.9,0,54.0,3,1978000,1.0
13,1024,0,16,1,12454,6,15.6,1,1,3,2,9096,6,1,3,0,2.4,17.9,0,54.0,3,2100000,1.0
13,2048,0,16,1,12454,6,15.6,1,1,3,2,9096,6,1,3,0,2.4,17.9,0,54.0,3,2413000,1.0
13,640,0,16,1,12454,6,15.6,1,1,3,2,9096,6,1,3,0,2.4,17.9,0,54.0,3,2155000,0.0
13,768,0,16,1,12454,6,15.6,1,1,3,2,9096,6,1,3,0,2.4,17.9,0,54.0,3,2160000,0.0
13,1024,0,16,1,12454,6,15.6,1,1,3,2,9096,6,1,3,0,2.4,17.9,0,54.0,3,2021000,2.0
13,1536,0,16,1,12454,6,15.6,1,1,3,2,9096,6,1,3,0,2.4,17.9,0,54.0,3,2260000,1.0
13,2560,0,16,1,12454,6,15.6,1,1,3,2,9096,6,1,3,0,2.4,17.9,0,54.0,3,2141000,2.0
9,128,0,8,1,13723,6,15.6,1,1,3,2,7841,4,1,2,0,1.77,21.7,1,51.0,0,1029000,2.0
9,256,0,8,1,13723,6,15.6,1,1,3,2,7841,4,1,2,0,1.77,21.7,1,51.0,0,1174000,0.0
9,512,0,8,1,13723,6,15.6,1,1,3,2,7841,4,1,2,0,1.77,21.7,1,51.0,0,1200000,2.0
9,128,1024,8,1,13723,6,15.6,1,1,3,2,7841,4,1,2,0,1.77,21.7,1,51.0,0,1148000,1.0
8,256,0,8,1,7989,4,15.6,1,1,2,0,1057,0,1,3,0,1.09,16.8,1,72.0,3,1409000,2.0
6,256,0,8,1,7989,4,15.6,1,1,3,0,1057,0,1,2,0,1.78,22.5,0,41.0,3,709000,2.0
8,128,0,8,1,5468,2,17.0,2,1,2,0,1057,0,1,2,0,1.34,17.4,1,72.0,0,1090000,1.0
8,256,0,8,1,5468,2,17.0,2,1,2,0,1057,0,1,2,0,1.34,17.4,1,72.0,0,1089000,2.0
8,512,0,8,1,5468,2,17.0,2,1,2,0,1057,0,1,2,0,1.34,17.4,1,72.0,0,1151000,1.0
8,1024,0,8,1,5468,2,17.0,2,1,2,0,1057,0,1,2,0,1.34,17.4,1,72.0,0,1235000,1.0
8,2048,0,8,1,5468,2,17.0,2,1,2,0,1057,0,1,2,0,1.34,17.4,1,72.0,0,1578000,2.0
9,256,0,8,1,8942,4,15.6,1,1,3,2,7841,4,1,3,0,1.6,15.9,1,82.0,0,1368000,0.0
13,256,0,8,1,5468,2,13.3,1,2,3,0,1057,0,1,2,0,1.0,14.9,1,75.0,2,947000,1.0
13,512,0,8,1,5468,2,13.3,1,2,3,0,1057,0,1,2,0,1.0,14.9,1,75.0,2,956000,2.0
13,1024,0,8,1,5468,2,13.3,1,2,3,0,1057,0,1,2,0,1.0,14.9,1,75.0,2,1065000,2.0
13,2048,0,8,1,5468,2,13.3,1,2,3,0,1057,0,1,2,0,1.0,14.9,1,75.0,2,1679000,2.0
13,0,512,4,1,1898,2,15.6,1,1,0,0,717,0,1,2,0,1.95,19.9,0,43.0,3,439000,0.0
13,256,512,4,1,1898,2,15.6,1,1,1,0,717,0,1,2,0,1.95,19.9,0,43.0,3,471000,0.0
13,256,0,8,1,7989,4,15.6,1,1,3,2,2204,2,1,2,0,1.9,19.6,0,43.0,2,828000,2.0
13,256,0,8,1,12454,6,15.6,1,1,3,2,9096,6,1,3,0,2.4,17.9,0,54.0,2,1485000,1.0
13,512,0,8,1,12454,6,15.6,1,1,3,2,9096,6,1,3,0,2.4,17.9,0,54.0,2,1582000,0.0
13,1024,0,8,1,12454,6,15.6,1,1,3,2,9096,6,1,3,0,2.4,17.9,0,54.0,2,1723000,0.0
13,2048,0,8,1,12454,6,15.6,1,1,3,2,9096,6,1,3,0,2.4,17.9,0,54.0,2,2254000,1.0
8,128,0,8,1,7989,4,17.0,2,1,2,0,1057,0,1,2,0,1.34,17.4,1,72.0,3,1491000,2.0
8,256,0,8,1,7989,4,17.0,2,1,2,0,1057,0,1,2,0,1.34,17.4,1,72.0,3,1580000,0.0
8,512,0,8,1,7989,4,17.0,2,1,2,0,1057,0,1,2,0,1.34,17.4,1,72.0,3,1630000,2.0
12,256,0,8,1,13723,6,15.6,1,1,3,2,11472,6,1,2,0,2.3,26.0,0,57.0,0,1185000,2.0
2,512,0,16,1,9352,6,15.4,2,1,1,1,3475,4,0,2,0,1.83,15.5,0,83.6,1,2800000,0.0
13,256,0,8,1,3194,2,15.0,1,2,3,0,779,0,1,4,0,1.25,15.4,1,75.0,2,790000,2.0
13,512,0,8,1,3194,2,15.0,1,2,3,0,779,0,1,4,0,1.25,15.4,1,75.0,2,828000,2.0
13,1024,0,8,1,3194,2,15.0,1,2,3,0,779,0,1,4,0,1.25,15.4,1,75.0,2,945000,2.0
13,2048,0,8,1,3194,2,15.0,1,2,3,0,779,0,1,4,0,1.25,15.4,1,75.0,2,1621000,1.0
3,128,0,4,0,12285,2,15.6,1,1,2,1,1103,0,1,3,0,1.68,20.0,1,42.0,0,390000,2.0
3,256,0,4,0,12285,2,15.6,1,1,2,1,1103,0,1,3,0,1.68,20.0,1,42.0,0,440000,2.0
3,512,0,4,0,13772,2,15.6,1,1,2,1,1103,0,1,3,0,1.68,20.0,1,42.0,0,481000,1.0
3,128,512,4,0,13772,2,15.6,1,1,2,1,1103,0,1,3,0,1.68,20.0,1,42.0,0,454000,0.0
3,128,1024,4,0,4578,2,15.6,1,1,2,1,1103,0,1,3,0,1.68,20.0,1,42.0,0,455000,2.0
3,128,0,4,1,7677,4,15.6,1,1,2,0,1057,0,1,3,0,1.7,19.4,1,42.0,0,529000,2.0
3,256,0,4,1,7677,4,15.6,1,1,2,0,1057,0,1,3,0,1.7,19.4,1,42.0,0,639000,0.0
3,512,0,4,1,7677,4,15.6,1,1,2,0,1057,0,1,3,0,1.7,19.4,1,42.0,0,671240,1.0
13,256,0,8,1,5468,2,13.3,1,2,3,0,1057,0,0,2,0,1.12,15.9,1,54.0,3,1282000,2.0
13,512,0,8,1,5468,2,13.3,1,2,3,0,1057,0,0,2,0,1.12,15.9,1,54.0,3,1346000,2.0
13,1024,0,8,1,5468,2,13.3,1,2,3,0,1057,0,0,2,0,1.12,15.9,1,54.0,3,1387000,2.0
13,2048,0,8,1,5468,2,13.3,1,2,3,0,1057,0,0,2,0,1.12,15.9,1,54.0,3,2003000,2.0
13,256,512,8,1,5468,2,13.3,1,2,3,0,1057,0,0,2,0,1.12,15.9,1,54.0,3,1525000,0.0
6,256,0,8,0,4578,4,13.3,1,1,3,1,1669,0,0,2,0,1.31,15.0,1,55.0,3,1058000,2.0
13,256,0,8,1,7989,4,13.3,1,2,3,0,1057,0,1,2,0,1.0,14.9,1,75.0,2,1187000,0.0
13,512,0,8,1,7989,4,13.3,1,2,3,0,1057,0,1,2,0,1.0,14.9,1,75.0,2,1193000,2.0
13,1024,0,8,1,7989,4,13.3,1,2,3,0,1057,0,1,2,0,1.0,14.9,1,75.0,2,1285000,2.0
13,2048,0,8,1,7989,4,13.3,1,2,3,0,1057,0,1,2,0,1.0,14.9,1,75.0,2,1879000,2.0
17,256,0,8,1,12454,6,15.6,1,1,2,2,6030,4,1,3,0,1.87,19.0,1,62.32,0,931000,2.0
3,128,0,4,1,2908,2,15.6,1,1,1,0,930,0,1,2,0,2.0,27.0,0,33.0,0,358000,1.0
3,128,0,8,1,2908,2,15.6,1,1,1,0,930,0,1,2,0,2.0,27.0,0,33.0,0,427000,2.0
3,256,0,8,1,3082,2,15.6,1,1,1,0,930,0,1,2,0,2.0,27.0,0,33.0,0,468000,2.0
3,256,0,4,1,3082,2,15.6,1,1,1,0,930,0,1,2,0,2.0,27.0,0,33.0,0,425000,1.0
13,256,0,4,1,7677,4,15.6,1,1,3,2,2204,2,1,2,0,1.9,19.6,1,43.0,3,958000,2.0
13,512,0,4,1,7677,4,15.6,1,1,3,2,2204,2,1,2,0,1.9,19.6,1,43.0,3,1210000,1.0
13,1024,0,4,1,7677,4,15.6,1,1,3,2,2204,2,1,2,0,1.9,19.6,1,43.0,3,1360000,1.0
13,256,512,4,1,7677,4,15.6,1,1,3,2,2204,2,1,2,0,1.9,19.6,1,43.0,3,1170000,0.0
13,256,1024,4,1,7677,4,15.6,1,1,3,2,2204,2,1,2,0,1.9,19.6,1,43.0,3,1198000,1.0
2,256,0,16,1,13723,6,15.4,2,1,1,1,3141,4,0,2,0,1.83,15.5,0,83.6,1,2492000,0.0
13,512,0,16,1,12454,6,15.6,1,1,3,2,12907,6,1,2,0,2.39,19.9,0,54.0,3,2520000,1.0
13,1024,0,16,1,12454,6,15.6,1,1,3,2,12907,6,1,2,0,2.39,19.9,0,54.0,3,2766000,0.0
13,2048,0,16,1,12454,6,15.6,1,1,3,2,12907,6,1,2,0,2.39,19.9,0,54.0,3,3283000,0.0
13,768,0,16,1,12454,6,15.6,1,1,3,2,12907,6,1,2,0,2.39,19.9,0,54.0,3,2700000,0.0
13,1024,0,16,1,12454,6,15.6,1,1,3,2,12907,6,1,2,0,2.39,19.9,0,54.0,3,2756000,1.0
13,1536,0,16,1,12454,6,15.6,1,1,3,2,12907,6,1,2,0,2.39,19.9,0,54.0,3,2893000,0.0
13,2560,0,16,1,12454,6,15.6,1,1,3,2,12907,6,1,2,0,2.39,19.9,0,54.0,3,3345000,0.0
13,512,512,16,1,12454,6,15.6,1,1,3,2,12907,6,1,2,0,2.39,19.9,0,54.0,3,2670000,0.0
13,512,1024,16,1,12454,6,15.6,1,1,3,2,12907,6,1,2,0,2.39,19.9,0,54.0,3,2596000,1.0
13,512,2048,16,1,12454,6,15.6,1,1,3,2,12907,6,1,2,0,2.39,19.9,0,54.0,3,2795000,0.0
6,128,1024,4,1,7989,4,15.6,1,1,2,0,1057,0,1,2,0,1.85,22.5,1,41.0,0,547000,1.0
13,256,0,16,1,3977,4,15.6,1,1,3,2,9096,6,1,2,0,2.62,30.85,1,66.0,3,1379000,2.0
13,512,0,16,1,3977,4,15.6,1,1,3,2,9096,6,1,2,0,2.62,30.85,1,66.0,3,2090000,0.0
13,1024,0,16,1,3977,4,15.6,1,1,3,2,9096,6,1,2,0,2.62,30.85,1,66.0,3,2290000,1.0
13,256,512,16,1,3977,4,15.6,1,1,3,2,9096,6,1,2,0,2.62,30.85,1,66.0,3,1950000,0.0
13,256,1024,16,1,3977,4,15.6,1,1,3,2,9096,6,1,2,0,2.62,30.85,1,66.0,3,1890000,1.0
12,0,1024,4,1,3489,4,15.6,1,1,0,2,7841,4,1,2,0,2.2,23.9,0,45.0,0,790000,0.0
12,256,0,8,0,4578,4,14.0,1,1,3,1,1669,0,1,2,0,1.65,17.9,1,45.0,3,1072000,0.0
13,256,0,8,1,13723,6,15.6,1,1,3,2,7841,4,1,2,0,2.49,19.9,0,54.0,2,1294000,2.0
13,128,0,8,1,3489,2,13.3,1,2,2,0,930,0,0,1,0,0.86,13.4,1,30.0,3,926000,2.0
13,256,0,8,1,3489,2,13.3,1,2,2,0,930,0,0,1,0,0.86,13.4,1,30.0,3,937000,2.0
13,512,0,8,1,3489,2,13.3,1,2,2,0,930,0,0,1,0,0.86,13.4,1,30.0,3,990000,2.0
13,1024,0,8,1,3489,2,13.3,1,2,2,0,930,0,0,1,0,0.86,13.4,1,30.0,3,1195000,2.0
4,512,0,16,1,12454,6,17.3,4,1,2,2,12907,6,1,3,0,2.63,23.0,0,90.0,3,2989000,0.0
3,256,0,8,1,13723,6,15.6,1,1,3,2,11472,6,1,2,0,2.4,25.8,0,66.0,0,1230000,2.0
3,512,0,8,1,13723,6,15.6,1,1,3,2,11472,6,1,2,0,2.4,25.8,0,66.0,0,1420000,0.0
13,0,512,4,1,3154,2,14.0,0,1,0,0,717,0,1,2,0,1.66,19.8,0,43.0,2,339000,2.0
13,128,512,4,1,3154,2,14.0,0,1,1,0,717,0,1,2,0,1.66,19.8,0,43.0,2,372000,0.0
13,256,512,4,1,3154,2,14.0,0,1,1,0,717,0,1,2,0,1.66,19.8,0,43.0,2,425000,0.0
13,512,512,4,1,3154,2,14.0,0,1,1,0,717,0,1,2,0,1.66,19.8,0,43.0,2,450000,2.0
13,1024,512,4,1,3154,2,14.0,0,1,1,0,717,0,1,2,0,1.66,19.8,0,43.0,2,770000,2.0
13,2048,512,4,1,3154,2,14.0,0,1,1,0,717,0,1,2,0,1.66,19.8,0,43.0,2,1194000,2.0
13,128,512,4,1,3154,2,14.0,0,1,1,0,717,0,1,2,0,1.66,19.8,0,43.0,2,332000,2.0
13,256,512,4,1,3154,2,14.0,0,1,1,0,717,0,1,2,0,1.66,19.8,0,43.0,2,425000,0.0
13,512,512,4,1,3154,2,14.0,0,1,1,0,717,0,1,2,0,1.66,19.8,0,43.0,2,465000,2.0
13,1024,512,4,1,3154,2,14.0,0,1,1,0,717,0,1,2,0,1.66,19.8,0,43.0,2,809000,0.0
13,2048,512,4,1,3154,2,14.0,0,1,1,0,717,0,1,2,0,1.66,19.8,0,43.0,2,1210000,1.0
2,512,0,8,1,11015,4,13.3,2,2,1,0,1965,0,0,2,0,1.37,14.9,0,58.0,1,1908000,2.0
13,128,0,8,1,3154,2,13.3,1,1,2,0,717,0,1,2,0,0.8,13.9,1,30.0,0,716000,2.0
13,256,0,8,1,3154,2,13.3,1,1,2,0,717,0,1,2,0,0.8,13.9,1,30.0,0,789000,1.0
13,512,0,8,1,3154,2,13.3,1,1,2,0,717,0,1,2,0,0.8,13.9,1,30.0,0,905000,2.0
13,1024,0,8,1,3154,2,13.3,1,1,2,0,717,0,1,2,0,0.8,13.9,1,30.0,0,1049000,2.0
9,128,0,8,1,12454,6,15.6,1,1,3,2,4727,4,1,2,0,2.3,29.5,1,41.0,0,885000,2.0
13,256,0,8,1,5468,2,13.3,1,2,3,0,1057,0,1,2,0,1.0,16.5,1,39.0,3,1142000,2.0
13,1024,0,8,1,5468,2,13.3,1,2,3,0,1057,0,1,2,0,1.0,16.5,1,39.0,3,1279000,2.0
13,2048,0,8,1,5468,2,13.3,1,2,3,0,1057,0,1,2,0,1.0,16.5,1,39.0,3,2244000,1.0
13,512,0,8,1,5468,2,13.3,1,2,3,0,1057,0,1,2,0,1.0,16.5,1,39.0,3,1190000,2.0
13,0,512,4,1,3082,2,15.6,1,1,0,0,930,0,1,2,0,1.95,19.9,0,43.0,2,486000,1.0
13,128,512,4,1,3082,2,15.6,1,1,1,0,930,0,1,2,0,1.95,19.9,0,43.0,2,516000,1.0
13,128,512,4,1,3082,2,15.6,1,1,1,0,930,0,1,2,0,1.95,19.9,0,43.0,2,530000,0.0
13,256,512,4,1,3082,2,15.6,1,1,1,0,930,0,1,2,0,1.95,19.9,0,43.0,2,553000,0.0
13,512,512,4,1,3604,2,15.6,1,1,1,0,930,0,1,2,0,1.95,19.9,0,43.0,2,850000,0.0
13,256,0,8,1,7989,4,15.0,1,2,3,0,1057,0,1,4,0,1.25,15.4,1,75.0,2,1222000,0.0
13,512,0,8,1,7989,4,15.0,1,2,3,0,1057,0,1,4,0,1.25,15.4,1,75.0,2,1264000,0.0
13,1024,0,8,1,7989,4,15.0,1,2,3,0,1057,0,1,4,0,1.25,15.4,1,75.0,2,1327000,0.0
13,2048,0,8,1,7989,4,15.0,1,2,3,0,1057,0,1,4,0,1.25,15.4,1,75.0,2,1854000,0.0
8,256,0,8,0,4578,4,15.6,1,1,2,1,1669,0,0,2,0,1.89,20.9,1,53.1,0,782000,0.0
8,512,0,8,0,4578,4,15.6,1,1,2,1,1669,0,0,2,0,1.89,20.9,1,53.1,0,1620000,0.0
8,1024,0,8,0,4578,4,15.6,1,1,2,1,1669,0,0,2,0,1.89,20.9,1,53.1,0,1619000,0.0
13,256,0,8,1,7989,4,15.0,1,2,3,0,1057,0,1,2,0,1.51,16.9,1,54.0,2,1389000,1.0
13,512,0,8,1,7989,4,15.0,1,2,3,0,1057,0,1,2,0,1.51,16.9,1,54.0,2,1579000,0.0
13,1024,0,8,1,7989,4,15.0,1,2,3,0,1057,0,1,2,0,1.51,16.9,1,54.0,2,1560000,0.0
13,2048,0,8,1,7989,4,15.0,1,2,3,0,1057,0,1,2,0,1.51,16.9,1,54.0,2,2816000,0.0
5,512,0,16,1,17520,8,15.6,4,1,2,2,11398,8,1,3,0,2.0,20.0,1,94.24,0,3187000,0.0
8,256,0,16,1,12454,6,15.6,1,1,3,2,9096,6,1,2,0,2.5,25.2,0,81.0,0,1429000,2.0
17,512,0,8,1,7989,4,15.6,1,1,2,0,1057,0,1,4,0,1.5,19.6,0,36.0,0,757000,2.0
13,0,512,4,1,1898,2,14.0,0,1,0,0,717,0,1,2,0,1.66,19.8,0,43.0,2,312000,2.0
13,128,512,4,1,1898,2,14.0,0,1,1,0,717,0,1,2,0,1.66,19.8,0,43.0,2,340000,2.0
13,256,512,4,1,1898,2,14.0,0,1,1,0,717,0,1,2,0,1.66,19.8,0,43.0,2,376000,2.0
13,512,512,4,1,1898,2,14.0,0,1,1,0,717,0,1,2,0,1.66,19.8,0,43.0,2,513000,1.0
13,128,512,4,1,1898,2,14.0,0,1,1,0,717,0,1,2,0,1.66,19.8,0,43.0,2,342000,1.0
13,256,512,4,1,1898,2,14.0,0,1,1,0,717,0,1,2,0,1.66,19.8,0,43.0,2,463000,0.0
13,512,512,4,1,1898,2,14.0,0,1,1,0,717,0,1,2,0,1.66,19.8,0,43.0,2,524000,0.0
13,1024,512,4,1,1898,2,14.0,0,1,1,0,717,0,1,2,0,1.66,19.8,0,43.0,2,790000,0.0
8,0,50,2,1,1270,4,10.1,0,0,0,0,401,0,1,1,0,1.03,17.5,1,53.1,3,257000,0.0
12,256,0,4,1,7989,4,15.6,1,1,3,2,2142,2,1,2,0,1.69,17.9,1,52.5,0,566000,2.0
12,128,0,4,1,7989,4,15.6,1,1,3,2,2142,2,1,2,0,1.69,17.9,1,52.5,0,550000,1.0
10,256,0,8,1,3489,2,13.5,2,2,2,0,930,0,0,2,0,1.53,23.0,1,53.1,3,1591000,0.0
12,128,0,4,1,7989,4,15.6,1,1,3,0,1057,0,1,2,0,1.69,17.9,1,52.5,0,553000,0.0
17,256,0,8,1,3489,6,15.6,1,1,3,2,9096,6,1,3,0,2.7,30.0,1,62.0,0,1028000,2.0
17,128,0,8,1,3489,6,15.6,1,1,3,2,9096,6,1,3,0,2.7,30.0,1,62.0,0,1369000,0.0
9,256,0,8,1,7989,4,15.6,1,1,3,0,1057,0,1,3,0,1.6,15.9,1,82.0,0,861000,2.0
12,128,0,4,0,4578,2,14.0,1,1,3,1,1103,0,1,2,0,1.49,17.9,1,52.5,3,488000,2.0
6,128,0,4,1,7989,4,15.6,1,1,2,0,1057,0,1,2,1,1.85,22.5,1,41.0,0,537000,1.0
15,512,0,16,1,13723,6,15.6,1,1,3,2,11472,6,1,3,0,2.0,23.0,0,46.0,0,1398780,2.0
0,0,1024,4,1,7989,4,15.6,1,1,0,2,2204,2,1,3,0,1.8,17.95,1,53.1,0,598000,2.0
0,128,1024,8,1,7989,4,15.6,1,1,1,2,2204,2,1,3,0,1.8,17.95,1,53.1,0,729000,2.0
0,128,1024,8,1,7989,4,15.6,1,1,1,2,2204,2,1,3,0,1.8,17.95,1,53.1,0,800000,0.0
3,256,0,8,1,8290,4,15.6,1,1,1,2,4727,4,1,2,0,1.83,24.0,1,36.0,0,840000,2.0
3,256,1024,8,1,8290,4,15.6,1,1,1,2,4727,4,1,2,0,1.83,24.0,1,36.0,0,855000,2.0
9,128,0,8,1,7677,4,14.0,1,1,2,2,2204,2,1,2,0,1.19,15.9,1,50.0,0,789000,2.0
13,256,0,8,1,7989,4,15.0,1,2,3,0,1057,0,0,2,0,1.51,16.9,1,54.0,3,1590000,1.0
13,512,0,8,1,7989,4,15.0,1,2,3,0,1057,0,0,2,0,1.51,16.9,1,54.0,3,1663000,2.0
13,1024,0,8,1,7989,4,15.0,1,2,3,0,1057,0,0,2,0,1.51,16.9,1,54.0,3,1720000,2.0
13,2048,0,8,1,7989,4,15.0,1,2,3,0,1057,0,0,2,0,1.51,16.9,1,54.0,3,2450000,0.0
12,128,0,4,1,9496,4,15.6,1,1,3,2,4727,0,1,2,0,2.2,22.9,1,45.0,0,759000,0.0
9,256,1024,16,1,12454,6,17.3,1,1,3,2,9096,6,1,3,0,2.7,33.0,1,51.0,0,1337000,1.0
12,128,0,4,1,7989,4,14.0,1,1,3,0,1057,0,1,2,0,1.4,17.9,1,52.5,0,523000,2.0
9,128,0,8,1,12454,6,15.6,1,1,2,2,4727,4,1,2,0,1.77,21.7,0,51.0,0,897000,2.0
9,256,0,8,1,12454,6,15.6,1,1,2,2,4727,4,1,2,0,1.77,21.7,0,51.0,0,949000,1.0
9,128,512,8,1,12454,6,15.6,1,1,2,2,4727,4,1,2,0,1.77,21.7,0,51.0,0,939000,1.0
9,128,1024,8,1,12454,6,15.6,1,1,2,2,4727,4,1,2,0,1.77,21.7,0,51.0,0,972000,0.0
13,256,0,8,1,7677,4,15.6,1,1,3,2,2204,2,1,2,0,1.9,19.6,1,43.0,2,832000,2.0
13,512,0,8,1,7677,4,15.6,1,1,3,2,2204,2,1,2,0,1.9,19.6,1,43.0,2,910000,2.0
13,1024,0,8,1,7677,4,15.6,1,1,3,2,2204,2,1,2,0,1.9,19.6,1,43.0,2,1077000,2.0
13,256,512,8,1,7677,4,15.6,1,1,3,2,2204,2,1,2,0,1.9,19.6,1,43.0,2,930000,1.0
13,256,1024,8,1,7677,4,15.6,1,1,3,2,2204,2,1,2,0,1.9,19.6,1,43.0,2,913000,2.0
17,256,0,8,1,3489,6,17.3,1,1,3,2,7841,4,1,3,0,2.6,30.7,0,47.0,0,1080000,1.0
6,128,0,4,1,3604,2,15.6,1,1,2,0,930,0,1,2,0,1.74,19.9,0,41.0,0,398000,2.0
13,256,0,8,1,7677,4,15.0,1,1,3,2,2204,2,1,4,0,1.29,15.4,1,75.0,3,1377000,0.0
13,512,0,8,1,7677,4,15.0,1,1,3,2,2204,2,1,4,0,1.29,15.4,1,75.0,3,1439000,2.0
13,1024,0,8,1,7677,4,15.0,1,1,3,2,2204,2,1,4,0,1.29,15.4,1,75.0,3,1554000,2.0
13,2048,0,8,1,7677,4,15.0,1,1,3,2,2204,2,1,4,0,1.29,15.4,1,75.0,3,2390000,1.0
9,256,0,8,1,13723,6,15.6,1,1,3,2,12907,6,1,4,0,1.9,17.9,0,82.0,0,1964000,0.0
13,512,0,16,1,8290,4,13.3,1,1,3,0,1057,0,1,2,0,1.0,14.9,1,75.0,3,1490000,2.0
13,1024,0,16,1,8290,4,13.3,1,1,3,0,1057,0,1,2,0,1.0,14.9,1,75.0,3,1680000,1.0
13,2048,0,16,1,8290,4,13.3,1,1,3,0,1057,0,1,2,0,1.0,14.9,1,75.0,3,2068000,2.0
9,256,0,8,1,8942,4,15.6,1,1,3,0,1057,0,1,3,0,1.6,15.9,1,82.0,0,960000,2.0
13,0,512,4,1,3604,2,15.6,1,1,0,0,930,0,1,2,0,1.95,19.9,0,43.0,3,598000,2.0
12,512,1024,16,1,13723,6,17.3,1,1,3,2,11472,6,1,2,0,2.84,26.0,0,57.0,0,1490000,2.0
9,512,1024,32,1,14262,6,17.3,4,1,3,2,15571,8,1,3,0,4.56,58.0,1,75.0,3,5278000,0.0
17,256,0,8,1,12454,6,17.3,1,1,3,2,6030,4,1,3,0,2.41,27.5,1,46.74,0,1047000,2.0
17,256,0,8,1,3977,6,16.0,1,1,3,2,14170,8,1,4,0,2.7,35.5,1,62.0,0,1691000,0.0
17,256,0,8,1,13723,6,17.3,1,1,2,2,7841,4,1,4,0,2.5,30.0,1,48.0,0,1077000,2.0
9,256,1024,16,1,12454,6,15.6,1,1,3,2,9096,6,1,2,0,2.08,29.0,1,51.0,0,1193000,2.0
9,512,0,16,1,8942,4,15.6,1,1,3,2,4727,4,1,3,0,1.6,15.9,0,82.0,0,1489000,2.0
13,256,0,8,1,3977,4,15.6,1,1,3,2,9096,6,1,2,0,2.62,30.85,1,66.0,2,1126000,1.0
